6431	-4.4649
6430	-4.4624
6429	-4.46
6428	-4.4576
6427	-4.4552
6426	-4.4528
6425	-4.4503
6424	-4.4479
6423	-4.4455
6422	-4.4431
6421	-4.4407
6420	-4.4382
6419	-4.4358
6418	-4.4334
6417	-4.431
6416	-4.4286
6415	-4.4261
6414	-4.4237
6413	-4.4213
6412	-4.4189
6411	-4.4165
6410	-4.414
6409	-4.4116
6408	-4.4092
6407	-4.4068
6406	-4.4044
6405	-4.4019
6404	-4.3995
6403	-4.3971
6402	-4.3947
6401	-4.3923
6400	-4.3898
6399	-4.3874
6398	-4.385
6397	-4.3826
6396	-4.3802
6395	-4.3777
6394	-4.3753
6393	-4.3729
6392	-4.3705
6391	-4.3681
6390	-4.3656
6389	-4.3632
6388	-4.3608
6387	-4.3584
6386	-4.356
6385	-4.3535
6384	-4.3511
6383	-4.3487
6382	-4.3463
6381	-4.3439
6380	-4.3414
6379	-4.339
6378	-4.3366
6377	-4.3342
6376	-4.3318
6375	-4.3293
6374	-4.3269
6373	-4.3245
6372	-4.3221
6371	-4.3197
6370	-4.3172
6369	-4.3148
6368	-4.3124
6367	-4.31
6366	-4.3076
6365	-4.3051
6364	-4.3027
6363	-4.3003
6362	-4.2979
6361	-4.2955
6360	-4.293
6359	-4.2906
6358	-4.2882
6357	-4.2858
6356	-4.2834
6355	-4.2809
6354	-4.2785
6353	-4.2761
6352	-4.2737
6351	-4.2713
6350	-4.2688
6349	-4.2664
6348	-4.264
6347	-4.2616
6346	-4.2592
6345	-4.2567
6344	-4.2543
6343	-4.2519
6342	-4.2495
6341	-4.2471
6340	-4.2446
6339	-4.2422
6338	-4.2398
6337	-4.2374
6336	-4.235
6335	-4.2325
6334	-4.2301
6333	-4.2277
6332	-4.2253
6331	-4.2229
6330	-4.2204
6329	-4.218
6328	-4.2156
6327	-4.2132
6326	-4.2108
6325	-4.2083
6324	-4.2059
6323	-4.2035
6322	-4.2011
6321	-4.1987
6320	-4.1962
6319	-4.1938
6318	-4.1914
6317	-4.189
6316	-4.1866
6315	-4.1841
6314	-4.1817
6313	-4.1793
6312	-4.1769
6311	-4.1745
6310	-4.172
6309	-4.1696
6308	-4.1672
6307	-4.1648
6306	-4.1623
6305	-4.1599
6304	-4.1575
6303	-4.1551
6302	-4.1527
6301	-4.1502
6300	-4.1478
6299	-4.1454
6298	-4.143
6297	-4.1406
6296	-4.1381
6295	-4.1357
6294	-4.1333
6293	-4.1309
6292	-4.1285
6291	-4.126
6290	-4.1236
6289	-4.1212
6288	-4.1188
6287	-4.1164
6286	-4.1139
6285	-4.1115
6284	-4.1091
6283	-4.1067
6282	-4.1043
6281	-4.1018
6280	-4.0994
6279	-4.097
6278	-4.0946
6277	-4.0922
6276	-4.0897
6275	-4.0873
6274	-4.0849
6273	-4.0825
6272	-4.0801
6271	-4.0776
6270	-4.0752
6269	-4.0728
6268	-4.0704
6267	-4.068
6266	-4.0655
6265	-4.0631
6264	-4.0607
6263	-4.0583
6262	-4.0559
6261	-4.0534
6260	-4.051
6259	-4.0486
6258	-4.0462
6257	-4.0438
6256	-4.0413
6255	-4.0389
6254	-4.0365
6253	-4.0341
6252	-4.0317
6251	-4.0292
6250	-4.0268
6249	-4.0244
6248	-4.022
6247	-4.0196
6246	-4.0171
6245	-4.0147
6244	-4.0123
6243	-4.0099
6242	-4.0075
6241	-4.005
6240	-4.0026
6239	-4.0002
6238	-3.9978
6237	-3.9954
6236	-3.9929
6235	-3.9905
6234	-3.9881
6233	-3.9857
6232	-3.9833
6231	-3.9808
6230	-3.9784
6229	-3.976
6228	-3.9736
6227	-3.9712
6226	-3.9687
6225	-3.9663
6224	-3.9639
6223	-3.9615
6222	-3.9591
6221	-3.9566
6220	-3.9542
6219	-3.9518
6218	-3.9494
6217	-3.947
6216	-3.9445
6215	-3.9421
6214	-3.9397
6213	-3.9373
6212	-3.9349
6211	-3.9324
6210	-3.93
6209	-3.9276
6208	-3.9252
6207	-3.9228
6206	-3.9203
6205	-3.9179
6204	-3.9155
6203	-3.9131
6202	-3.9107
6201	-3.9082
6200	-3.9058
6199	-3.9034
6198	-3.901
6197	-3.8986
6196	-3.8961
6195	-3.8937
6194	-3.8913
6193	-3.8889
6192	-3.8865
6191	-3.884
6190	-3.8816
6189	-3.8792
6188	-3.8768
6187	-3.8744
6186	-3.8719
6185	-3.8695
6184	-3.8671
6183	-3.8647
6182	-3.8623
6181	-3.8598
6180	-3.8574
6179	-3.855
6178	-3.8526
6177	-3.8502
6176	-3.8477
6175	-3.8453
6174	-3.8429
6173	-3.8405
6172	-3.8381
6171	-3.8356
6170	-3.8332
6169	-3.8308
6168	-3.8284
6167	-3.826
6166	-3.8235
6165	-3.8211
6164	-3.8187
6163	-3.8163
6162	-3.8138
6161	-3.8114
6160	-3.809
6159	-3.8066
6158	-3.8042
6157	-3.8017
6156	-3.7993
6155	-3.7969
6154	-3.7945
6153	-3.7921
6152	-3.7896
6151	-3.7872
6150	-3.7848
6149	-3.7824
6148	-3.78
6147	-3.7775
6146	-3.7751
6145	-3.7727
6144	-3.7703
6143	-3.7679
6142	-3.7654
6141	-3.763
6140	-3.7606
6139	-3.7582
6138	-3.7558
6137	-3.7533
6136	-3.7509
6135	-3.7485
6134	-3.7461
6133	-3.7437
6132	-3.7412
6131	-3.7388
6130	-3.7364
6129	-3.734
6128	-3.7316
6127	-3.7291
6126	-3.7267
6125	-3.7243
6124	-3.7219
6123	-3.7195
6122	-3.717
6121	-3.7146
6120	-3.7122
6119	-3.7098
6118	-3.7074
6117	-3.7049
6116	-3.7025
6115	-3.7001
6114	-3.6977
6113	-3.6953
6112	-3.6928
6111	-3.6904
6110	-3.688
6109	-3.6856
6108	-3.6832
6107	-3.6807
6106	-3.6783
6105	-3.6759
6104	-3.6735
6103	-3.6711
6102	-3.6686
6101	-3.6662
6100	-3.6638
6099	-3.6614
6098	-3.659
6097	-3.6565
6096	-3.6541
6095	-3.6517
6094	-3.6493
6093	-3.6469
6092	-3.6444
6091	-3.642
6090	-3.6396
6089	-3.6372
6088	-3.6348
6087	-3.6323
6086	-3.6299
6085	-3.6275
6084	-3.6251
6083	-3.6227
6082	-3.6202
6081	-3.6178
6080	-3.6154
6079	-3.613
6078	-3.6106
6077	-3.6081
6076	-3.6057
6075	-3.6033
6074	-3.6009
6073	-3.5985
6072	-3.596
6071	-3.5936
6070	-3.5912
6069	-3.5888
6068	-3.5864
6067	-3.5839
6066	-3.5815
6065	-3.5791
6064	-3.5767
6063	-3.5743
6062	-3.5718
6061	-3.5694
6060	-3.567
6059	-3.5646
6058	-3.5622
6057	-3.5597
6056	-3.5573
6055	-3.5549
6054	-3.5525
6053	-3.5501
6052	-3.5476
6051	-3.5452
6050	-3.5428
6049	-3.5404
6048	-3.538
6047	-3.5355
6046	-3.5331
6045	-3.5307
6044	-3.5283
6043	-3.5259
6042	-3.5234
6041	-3.521
6040	-3.5186
6039	-3.5162
6038	-3.5138
6037	-3.5113
6036	-3.5089
6035	-3.5065
6034	-3.5041
6033	-3.5017
6032	-3.4992
6031	-3.4968
6030	-3.4944
6029	-3.492
6028	-3.4896
6027	-3.4871
6026	-3.4847
6025	-3.4823
6024	-3.4799
6023	-3.4775
6022	-3.475
6021	-3.4726
6020	-3.4702
6019	-3.4678
6018	-3.4654
6017	-3.4629
6016	-3.4605
6015	-3.4581
6014	-3.4557
6013	-3.4532
6012	-3.4508
6011	-3.4484
6010	-3.446
6009	-3.4436
6008	-3.4411
6007	-3.4387
6006	-3.4363
6005	-3.4339
6004	-3.4315
6003	-3.429
6002	-3.4266
6001	-3.4242
6000	-3.4218
5999	-3.4201
5998	-3.4184
5997	-3.4167
5996	-3.4151
5995	-3.4134
5994	-3.4117
5993	-3.41
5992	-3.4083
5991	-3.4066
5990	-3.4049
5989	-3.4033
5988	-3.4016
5987	-3.3999
5986	-3.3982
5985	-3.3965
5984	-3.3948
5983	-3.3932
5982	-3.3915
5981	-3.3898
5980	-3.3881
5979	-3.3864
5978	-3.3847
5977	-3.383
5976	-3.3814
5975	-3.3797
5974	-3.378
5973	-3.3763
5972	-3.3746
5971	-3.3729
5970	-3.3713
5969	-3.3696
5968	-3.3679
5967	-3.3662
5966	-3.3645
5965	-3.3628
5964	-3.3612
5963	-3.3595
5962	-3.3578
5961	-3.3561
5960	-3.3544
5959	-3.3527
5958	-3.351
5957	-3.3494
5956	-3.3477
5955	-3.346
5954	-3.3443
5953	-3.3426
5952	-3.3409
5951	-3.3393
5950	-3.3376
5949	-3.3359
5948	-3.3342
5947	-3.3325
5946	-3.3308
5945	-3.3291
5944	-3.3275
5943	-3.3258
5942	-3.3241
5941	-3.3224
5940	-3.3207
5939	-3.319
5938	-3.3174
5937	-3.3157
5936	-3.314
5935	-3.3123
5934	-3.3106
5933	-3.3089
5932	-3.3073
5931	-3.3056
5930	-3.3039
5929	-3.3022
5928	-3.3005
5927	-3.2988
5926	-3.2971
5925	-3.2955
5924	-3.2938
5923	-3.2921
5922	-3.2904
5921	-3.2887
5920	-3.287
5919	-3.2854
5918	-3.2837
5917	-3.282
5916	-3.2803
5915	-3.2786
5914	-3.2769
5913	-3.2752
5912	-3.2736
5911	-3.2719
5910	-3.2702
5909	-3.2685
5908	-3.2668
5907	-3.2651
5906	-3.2635
5905	-3.2618
5904	-3.2601
5903	-3.2584
5902	-3.2567
5901	-3.255
5900	-3.2534
5899	-3.2517
5898	-3.25
5897	-3.2483
5896	-3.2466
5895	-3.2449
5894	-3.2432
5893	-3.2416
5892	-3.2399
5891	-3.2382
5890	-3.2365
5889	-3.2348
5888	-3.2331
5887	-3.2315
5886	-3.2298
5885	-3.2281
5884	-3.2264
5883	-3.2247
5882	-3.223
5881	-3.2213
5880	-3.2197
5879	-3.218
5878	-3.2163
5877	-3.2146
5876	-3.2129
5875	-3.2112
5874	-3.2096
5873	-3.2079
5872	-3.2062
5871	-3.2045
5870	-3.2028
5869	-3.2011
5868	-3.1995
5867	-3.1978
5866	-3.1961
5865	-3.1944
5864	-3.1927
5863	-3.191
5862	-3.1893
5861	-3.1877
5860	-3.186
5859	-3.1843
5858	-3.1826
5857	-3.1809
5856	-3.1792
5855	-3.1776
5854	-3.1759
5853	-3.1742
5852	-3.1725
5851	-3.1708
5850	-3.1691
5849	-3.1674
5848	-3.1658
5847	-3.1641
5846	-3.1624
5845	-3.1607
5844	-3.159
5843	-3.1573
5842	-3.1557
5841	-3.154
5840	-3.1523
5839	-3.1506
5838	-3.1489
5837	-3.1472
5836	-3.1456
5835	-3.1439
5834	-3.1422
5833	-3.1405
5832	-3.1388
5831	-3.1371
5830	-3.1354
5829	-3.1338
5828	-3.1321
5827	-3.1304
5826	-3.1287
5825	-3.127
5824	-3.1253
5823	-3.1237
5822	-3.122
5821	-3.1203
5820	-3.1186
5819	-3.1169
5818	-3.1152
5817	-3.1136
5816	-3.1119
5815	-3.1102
5814	-3.1085
5813	-3.1068
5812	-3.1051
5811	-3.1034
5810	-3.1018
5809	-3.1001
5808	-3.0984
5807	-3.0967
5806	-3.095
5805	-3.0933
5804	-3.0917
5803	-3.09
5802	-3.0883
5801	-3.0866
5800	-3.0849
5799	-3.0832
5798	-3.0815
5797	-3.0799
5796	-3.0782
5795	-3.0765
5794	-3.0748
5793	-3.0731
5792	-3.0714
5791	-3.0698
5790	-3.0681
5789	-3.0664
5788	-3.0647
5787	-3.063
5786	-3.0613
5785	-3.0597
5784	-3.058
5783	-3.0563
5782	-3.0546
5781	-3.0529
5780	-3.0512
5779	-3.0495
5778	-3.0479
5777	-3.0462
5776	-3.0445
5775	-3.0428
5774	-3.0411
5773	-3.0394
5772	-3.0378
5771	-3.0361
5770	-3.0344
5769	-3.0327
5768	-3.031
5767	-3.0293
5766	-3.0276
5765	-3.026
5764	-3.0243
5763	-3.0226
5762	-3.0209
5761	-3.0192
5760	-3.0175
5759	-3.0159
5758	-3.0142
5757	-3.0125
5756	-3.0108
5755	-3.0091
5754	-3.0074
5753	-3.0058
5752	-3.0041
5751	-3.0024
5750	-3.0007
5749	-2.999
5748	-2.9973
5747	-2.9956
5746	-2.994
5745	-2.9923
5744	-2.9906
5743	-2.9889
5742	-2.9872
5741	-2.9855
5740	-2.9839
5739	-2.9822
5738	-2.9805
5737	-2.9788
5736	-2.9771
5735	-2.9754
5734	-2.9737
5733	-2.9721
5732	-2.9704
5731	-2.9687
5730	-2.967
5729	-2.9653
5728	-2.9636
5727	-2.962
5726	-2.9603
5725	-2.9586
5724	-2.9569
5723	-2.9552
5722	-2.9535
5721	-2.9519
5720	-2.9502
5719	-2.9485
5718	-2.9468
5717	-2.9451
5716	-2.9434
5715	-2.9417
5714	-2.9401
5713	-2.9384
5712	-2.9367
5711	-2.935
5710	-2.9333
5709	-2.9316
5708	-2.93
5707	-2.9283
5706	-2.9266
5705	-2.9249
5704	-2.9232
5703	-2.9215
5702	-2.9198
5701	-2.9182
5700	-2.9165
5699	-2.9148
5698	-2.9131
5697	-2.9114
5696	-2.9097
5695	-2.9081
5694	-2.9064
5693	-2.9047
5692	-2.903
5691	-2.9013
5690	-2.8996
5689	-2.898
5688	-2.8963
5687	-2.8946
5686	-2.8929
5685	-2.8912
5684	-2.8895
5683	-2.8878
5682	-2.8862
5681	-2.8845
5680	-2.8828
5679	-2.8811
5678	-2.8794
5677	-2.8777
5676	-2.8761
5675	-2.8744
5674	-2.8727
5673	-2.871
5672	-2.8693
5671	-2.8676
5670	-2.8659
5669	-2.8643
5668	-2.8626
5667	-2.8609
5666	-2.8592
5665	-2.8575
5664	-2.8558
5663	-2.8542
5662	-2.8525
5661	-2.8508
5660	-2.8491
5659	-2.8474
5658	-2.8457
5657	-2.8441
5656	-2.8424
5655	-2.8407
5654	-2.839
5653	-2.8373
5652	-2.8356
5651	-2.8339
5650	-2.8323
5649	-2.8306
5648	-2.8289
5647	-2.8272
5646	-2.8255
5645	-2.8238
5644	-2.8222
5643	-2.8205
5642	-2.8188
5641	-2.8171
5640	-2.8154
5639	-2.8137
5638	-2.8121
5637	-2.8104
5636	-2.8087
5635	-2.807
5634	-2.8053
5633	-2.8036
5632	-2.8019
5631	-2.8003
5630	-2.7986
5629	-2.7969
5628	-2.7952
5627	-2.7935
5626	-2.7918
5625	-2.7902
5624	-2.7885
5623	-2.7868
5622	-2.7851
5621	-2.7834
5620	-2.7817
5619	-2.78
5618	-2.7784
5617	-2.7767
5616	-2.775
5615	-2.7733
5614	-2.7716
5613	-2.7699
5612	-2.7683
5611	-2.7666
5610	-2.7649
5609	-2.7632
5608	-2.7615
5607	-2.7598
5606	-2.7582
5605	-2.7565
5604	-2.7548
5603	-2.7531
5602	-2.7514
5601	-2.7497
5600	-2.748
5599	-2.7464
5598	-2.7447
5597	-2.743
5596	-2.7413
5595	-2.7396
5594	-2.7379
5593	-2.7363
5592	-2.7346
5591	-2.7329
5590	-2.7312
5589	-2.7295
5588	-2.7278
5587	-2.7261
5586	-2.7245
5585	-2.7228
5584	-2.7211
5583	-2.7194
5582	-2.7177
5581	-2.716
5580	-2.7144
5579	-2.7127
5578	-2.711
5577	-2.7093
5576	-2.7076
5575	-2.7059
5574	-2.7043
5573	-2.7026
5572	-2.7009
5571	-2.6992
5570	-2.6975
5569	-2.6958
5568	-2.6941
5567	-2.6925
5566	-2.6908
5565	-2.6891
5564	-2.6874
5563	-2.6857
5562	-2.684
5561	-2.6824
5560	-2.6807
5559	-2.679
5558	-2.6773
5557	-2.6756
5556	-2.6739
5555	-2.6722
5554	-2.6706
5553	-2.6689
5552	-2.6672
5551	-2.6655
5550	-2.6638
5549	-2.6621
5548	-2.6605
5547	-2.6588
5546	-2.6571
5545	-2.6554
5544	-2.6537
5543	-2.652
5542	-2.6504
5541	-2.6487
5540	-2.647
5539	-2.6453
5538	-2.6436
5537	-2.6419
5536	-2.6402
5535	-2.6386
5534	-2.6369
5533	-2.6352
5532	-2.6335
5531	-2.6318
5530	-2.6301
5529	-2.6285
5528	-2.6268
5527	-2.6251
5526	-2.6234
5525	-2.6217
5524	-2.62
5523	-2.6183
5522	-2.6167
5521	-2.615
5520	-2.6133
5519	-2.6116
5518	-2.6099
5517	-2.6082
5516	-2.6066
5515	-2.6049
5514	-2.6032
5513	-2.6015
5512	-2.5998
5511	-2.5981
5510	-2.5965
5509	-2.5948
5508	-2.5931
5507	-2.5914
5506	-2.5897
5505	-2.588
5504	-2.5863
5503	-2.5847
5502	-2.583
5501	-2.5813
5500	-2.5796
5499	-2.5779
5498	-2.5762
5497	-2.5746
5496	-2.5729
5495	-2.5712
5494	-2.5695
5493	-2.5678
5492	-2.5661
5491	-2.5644
5490	-2.5628
5489	-2.5611
5488	-2.5594
5487	-2.5577
5486	-2.556
5485	-2.5543
5484	-2.5527
5483	-2.551
5482	-2.5493
5481	-2.5476
5480	-2.5459
5479	-2.5442
5478	-2.5426
5477	-2.5409
5476	-2.5392
5475	-2.5375
5474	-2.5358
5473	-2.5341
5472	-2.5324
5471	-2.5308
5470	-2.5291
5469	-2.5274
5468	-2.5257
5467	-2.524
5466	-2.5223
5465	-2.5207
5464	-2.519
5463	-2.5173
5462	-2.5156
5461	-2.5139
5460	-2.5122
5459	-2.5106
5458	-2.5089
5457	-2.5072
5456	-2.5055
5455	-2.5038
5454	-2.5021
5453	-2.5004
5452	-2.4988
5451	-2.4971
5450	-2.4954
5449	-2.4937
5448	-2.492
5447	-2.4903
5446	-2.4887
5445	-2.487
5444	-2.4853
5443	-2.4836
5442	-2.4819
5441	-2.4802
5440	-2.4785
5439	-2.4769
5438	-2.4752
5437	-2.4735
5436	-2.4718
5435	-2.4701
5434	-2.4684
5433	-2.4668
5432	-2.4651
5431	-2.4634
5430	-2.4617
5429	-2.46
